caw_code,polling_centre_code,polling_centre_name,polling_centre_key
1335,55,IRONDI PRIMARY SCHOOL,23777
1335,56,NYANG'ENI PRIMARY SCHOOL,23778
1335,57,BIRONGO PRIMARY SCHOOL,23779
1335,58,NYANSIRA PRIMARY SCHOOL,23780
1335,59,KEOKE PRIMARY SCHOOL,23781
1335,60,BORUMA  PRIMARY SCHOOL,23782
1335,61,NYABIOSI PRIMARY SCHOOL,23783
1335,62,BIOMBE PRIMARY SCHOOL,23784
1335,63,KENYERERE TEA BUYING CENTRE,23785
1335,64,RAMOKWOBE PRI SCH,23786
1336,65,KABOSI PRIMARY SCHOOL,23787
1336,66,IRUNGU PRIMARY SCHOOL,23788
1336,67,NYAMECHEO PRIMARY SCHOOL,23789
1336,68,CHIRICHIRO  PRIMARY  SCHOOL,23790
1336,69,RIANGABI PRIMARY SCHOOL,23791
1336,70,KERERA  PRIMARY SCHOOL,23792
1336,71,IBENO SECONDARY SCHOOL,23793
1336,72,KIRWA  PRIMARY SCHOOL,23794
1336,73,NYAMAGWA  PRIMARY SCHOOL,23795
1336,74,GESERE PRIMARY SCHOOL,23796
1336,75,RIKENDO  PRIMARY SCHOOL,23797
1336,76,NYAKEBAKO PRIMARY SCHOOL,23798
1336,77,NYANKORORO PRIMARY SCHOOL,23799
1336,78,RIAINYEGA TEA BUYING CENTRE,23800
1336,79,KERERA CENTRAL PRIMARY,23801
1336,80,NYANTURAGO TEA BUYING CENTRE,23802
1336,81,INANI TBC,23803
1336,82,OMOSOCHO TBC,23804
1337,1,OMOGUMO DEB PRIMARY SCHOOL,23805
1337,2,KENYORO PAG PRIMARY SCHOOL,23806
1337,3,MOSOCHO PAG PRIMARY SCHOOL,23807
1337,4,KIOGE SDA PRIMARY SCHOOL,23808
1337,5,RAGOGO DEB PRIMARY SCHOOL,23809
1337,6,MOTONTO PAG PRIMARY SCHOOL,23810
1337,7,NYAIGWA FCS,23811
1337,8,NYANDIBA DEB PRIMARY SCHOOL,23812
1337,9,ENTANDA  PAG PRIMARY SCHOOL,23813
1337,10,ERONGE DEB PRIMARY SCHOOL,23814
1337,11,GESURURA PAG PRIMARY SCHOOL,23815
1337,12,SAMUGARA PRIMARY SCHOOL,23816
1337,13,ITIBO PAG PRIMARY SCHOOL,23817
1337,14,NG'ENYI DOK PRIMARY SCHOOL,23818
1337,15,GESANGERO  DOK  PRIMARY SCHOOL,23819
1337,16,MANYANSI  DOK  PRIMARY SCHOOL,23820
1337,17,NYAGITI  DEB  PRIMARY SCHOOL,23821
1337,18,NYANKANDA PRIMARY SCHOOL,23822
1338,19,RIAKERONGO  DEB PRIMARY SCHOOL,23823
1338,20,MASAKWE PAG PRIMARY SCHOOL,23824
1338,21,NYAKENOGO DEB PRIMARY SCHOOL,23825
1338,22,NYANCHOGU FCS,23826
1338,23,NYAKEIRI SDA PRIMARY SCHOOL,23827
1338,24,SOMBOGO TBC,23828
1338,25,ST.ANNS GETARE PRIMARY SCHOOL,23829
1338,26,RIOMA DOK PRIMARY SCHOOL,23830
1338,27,NYABIKONDO DOK PRIMARY SCHOOL,23831
1338,28,RIOMA TBC,23832
1338,29,MASONGO NURSERY,23833
1338,30,NYAGOTO PRI.,23834
1338,31,ENGOTO PAG PRIMRY SCHOOL,23835
1338,32,GETIONKO   I  DEB PRIMARY SCHOOL,23836
1338,33,NYABWOROBA  SDA  PRIMARY SCHOOL,23837
1338,34,MEKONGE NURSERY  SCHOOL,23838
1338,35,NYAGESENDA   SDA  PRIMARY SCHOOL,23839
1338,36,SENSI  SDA  PRIMARY SCHOOL,23840
1338,37,MAGENA  DEB  PRIMARY SCHOOL,23841
1338,38,ENGOTO  GOTI  PRIMARY SCHOOL,23842
1338,39,GETURI  DEB  PRIMARY SCHOOL,23843
1338,40,KIONG'ANYO  SDA  PRIMARY SCHOOL,23844
1339,41,MARANI D.O.K PRIMARY SCHOOL,23845
1339,42,MOW CAMP,23846
1339,43,GESANGORA ELCK PRIMARY SCHOOL,23847
1339,44,RIGOMA FCS,23848
1339,45,NYANSAGA DEB PRIMARY SCHOOL,23849
1339,46,NYAGONYI ELCK PRIMARY SCHOOL,23850
1339,47,NYAMWANGA DOK PRIMARY SCHOOL,23851
1339,48,KIAMOGORE PRIMARY SCHOOL,23852
1339,49,GESABAKWA  DOK PRIMARY SCHOOL,23853
1339,50,ISANTA PRIMARY SCHOOL,23854
1339,51,MAGONGA DOK PRIMARY SCHOOL,23855
1339,52,NYASORE SDA PRIMARY SCHOOL,23856
1339,53,NYAKOME PRIMARY SCHOOL,23857
1339,54,GETIONKO  II  SDA PRIMARY SCHOOL,23858
1339,55,RIKENYE DOK PRIMARY SCHOOL,23859
1339,56,MAROMA DEB PRIMARY SCHOOL,23860
1339,57,ERAMBA PAG PRIMARY SCHOOL,23861
1339,58,NYAKAMBA CENTRE,23862
1340,59,MESARIA DEB PRIMARY SCHOOL,23863
1340,60,NYAKOORA DOK PRIMARY SCHOOL,23864
1340,61,ITUMBE PRIMARY SCHOOL,23865
1340,62,NGOKORO PRIMARY SCHOOL,23866
1340,63,TAMBACHA COG PRIMARY SCHOOL,23867
1340,64,OMOENGA PRIMARY SCHOOL,23868
1340,65,NYANSAKIA PAG PRIMARY SCHOOL,23869
1340,66,RIRAGI PRIMARY SCHOOL,23870
1340,67,METEMBE DOK PRIMARY SCHOOL,23871
1340,68,NYAMOKENYE DEB PRIMARY SCHOOL,23872
1340,69,NYAKEYO COG PRIMARY SCHOOL,23873
1341,1,RAGANGA  DOK  PRIMARY  SCHOOL,23874
1341,2,BOTOTO PRIMARY SCHOOL,23875
1341,3,RWORA PRIMARY SCHOOL,23876
1341,4,BOKEABU PRIMARY SCHOOL,23877
1341,5,NYABIYONGO  DOK  PRIMARY SCHOOL,23878
1341,6,NYAMATUTA  DEB  PRIMARY SCHOOL,23879
1341,7,ST.PATRICKS PRIMRY SCHOOL,23880
1341,8,MOSOCHO MARKET,23881
1341,9,MATIEKO  DOK  PRIMARY SCHOOL,23882
1341,10,RERA  DOK  PRIMARY  SCHOOL,23883
1341,11,ONG'ICHA   DOK   PRIMARY  SCHOOL,23884
1341,12,NYAMAGOMA FCS,23885
1341,13,NYAMONDO  PRIMARY  SCHOOL,23886
1342,14,MARIIBA  DOK  PRIMARY  SCHOOL,23887
1342,15,NYAORE  PRIMARY  SCHOOL,23888
1342,16,ITITI  PRIMARY  SCHOOL,23889
1342,17,ST.MARYS MOSOCHO PRIMARY BOARDING SCHOOL,23890
1342,18,SAKAWA  DEB  PRIMARY SCHOOL,23891
1342,19,ST.PETERS  SOKO  PRIMARY SCHOOL,23892
1342,20,RIOTERO  SDA  PRIMARY  SCHOOL,23893
1342,21,NYAKOE FCS,23894
1342,22,NYOSIA  DOK  PRIMARY SCHOOL,23895
1342,23,BOGEKA  PAG  PRIMARY  SCHOOL,23896
1343,24,GETARE NURSERY SCHOOL,23897
1343,25,NYANGURU  DOK  PRIMARY  SCHOOL,23898
1343,26,NYAGISAI  DOK  PRIMARY  SCHOOL,23899
1343,27,IRANDA  DOK  PRIMARY  SCHOOL,23900
1343,28,KIOGO FCS,23901
1343,29,KANUNDA PRIMARY SCHOOL,23902
1343,30,ST.BENEDICTS  KIOMBETA  PRIMARY  SCHOOL,23903
1343,31,ST.ANNS  KEORE  PRIMARY  SCHOOL,23904
1343,32,ST.MATHIAS  SIARA  PRIMARY  SCHOOL,23905
1343,33,KIOGE  DOK  PRIMARY  SCHOOL,23906
1343,34,NYAKOE  TBC,23907
1344,35,GETEMBE  PRIMARY SCHOOL,23908
1344,36,DARAJA MBILI MARKET,23909
1344,37,BOTORI JUNCTION,23910
1344,38,DARAJA MBILI PRIMARY SCHOOL,23911
1344,39,DARAJA MBILI SECONDARY SCHOOL,23912
1344,40,NYAMBERA  DOK  PRIMARY SCHOOL,23913
1344,41,RIOGARO MARKET,23914
1344,42,NYANKONGO  DOK  PRIMARY SCHOOL,23915
1344,43,KIANYABINGE  DOK  PRIMARY SCHOOL,23916
1344,44,KIONG'ONGI  DOK  PRIMARY SCHOOL,23917
1344,45,KIAMWASI  PRIMARY  SCHOOL,23918
1344,46,NYAMATARO   MARKET,23919
1344,47,ST.JOSEPH'S NYABURURU PRIMARY SCHOOL,23920
1344,48,ST.MARYS   GIRLS  BOARDING PRIMARY SCHOOL,23921
1345,49,NYAMORENYO PRIMARY SCHOOL,23922
1345,50,NYAKEOGIRO  SDA  PRIMARY SCHOOL,23923
1345,51,KANYIMBO  DOK  PRIMARY SCHOOL,23924
1345,52,KIOGO  SDA  PRIMARY  SCHOOL,23925
1345,53,GESARARA  DEB  PRIMARY SCHOOL,23926
1345,54,MONEKE  DEB  PRIMARY  SCHOOL,23927
1345,55,RIANGOKO  DEB  PRIMARY  SCHOOL,23928
1345,56,EBATE  DOK  PRIMARY  SCHOOL,23929
1345,57,NYATIEKO  SDA  PRIMARY  SCHOOL,23930
1345,58,MWECHOBORI   DEB  PRIMARY  SCHOOL,23931
1345,59,NYABUNDO  DEB  PRIMARY  SCHOOL,23932
1346,1,RIKENYE D.E.B PRIMARY SCHOOL.,23933
1346,2,EMBARO D.O.K PRIMARY SCHOOL,23934
1346,3,KEROKA FARMERS CO-OP SOCIETY,23935
1346,4,NYASORE S.D.A PRIMARY SCHOOL.,23936
1346,5,BOCHARIA P.A.G PRIMARY SCHOOL.,23937
1346,6,KIERIRA DOK PRIMARY SCHOOL.,23938
1346,7,NYANCHONORI DOK PRIMARY SCHOOL.,23939
1346,8,MONG'ONI D.E.B PRIMARY SCHOOL.,23940
1346,9,NYANKOBA SDA PRIMARY SCHOOL,23941
1346,10,BITICHA D.O.K PRIMARY SCHOOL.,23942
1346,11,KENYERERE DOK PRIMARY SCHOOL,23943
1346,12,BORABU D.E.B PRIMARY SCHOOL.,23944
1346,13,MOBAMBA TEA BUYING CENTRE,23945
1346,14,RIABORE D.O.K PRIMARY SCHOOL,23946
1346,15,KEGOGI P.A.G PRIMARY SCHOOL.,23947
1346,16,MATANGI D.O.K PRIMARY SCHOOL.,23948
1346,17,RIYABE D.E.B PRIMARY SCHOOL.,23949
1346,18,BOTANA D.O.K PRIMARY SCHOOL.,23950
1346,19,NYAIGESA D.O.K PRIMARY SCHOOL,23951
1346,20,ERONGE D.O.K PRIIMARY SCHOOL,23952
1346,21,METAMAYWA PRIMARY SCHOOL,23953
1346,22,ITONGO  SENGERA D.E.B PRIMARY SCHOOL.,23954
1347,23,BONYUNYU D.O.K PRIMARY SCHOOL.,23955
1347,24,NYAGANCHA D.E.B PRIMARY SCHOOL.,23956
1347,25,RIGOMA D.E.B PRIMARY SCHOOL.,23957
1347,26,MIRIRI D.O.K PRIMARY SCHOOL.,23958
1347,27,SENGERERI D.E.B PRIMARY SCHOOL.,23959
1347,28,GUJA D.O.K PRIMARY SCHOOL.,23960
1347,29,KEBIRICHI D.E.B PRIMARY SCHOOL.,23961
1347,30,GIRANGO D.O.K PRIMARY SCHOOL.,23962
1347,31,GETENI D.O.K PRIMARY SCHOOL.,23963
1347,32,KIAMOGITI PRIMARY SCHOOL.,23964
1347,33,KIOMONSO PRIMARY SCHOOL.,23965
1347,34,NYASUMI D.O.K PRIMARY SCHOOL.,23966
1347,35,NYABIGEGE D.O.K PRIMARY SCHOOL.,23967
1347,36,GIRANGO FARMERS' CO-OPERATIVE  SOCIETY,23968
1347,37,NYAIBASA D.O.K PRIMARY SCHOOL.,23969
1347,38,RIAMISI TEA BUYING CENTRE,23970
1347,39,NYARIACHO D.E.B PRIMARY SCHOOL.,23971
1348,40,KERORA D.O.K PRIMARY SCHOOL.,23972
1348,41,KIOMAKONDO D.O.K PRIMARY SCHOOL.,23973
1348,42,KIABIRAA D.E.B PRIMARY SCHOOL,23974
1348,43,KERONGO D.O.K PRIMARY SCHOOL.,23975
1348,44,MOKORONGOSI PRIMARY SCHOOL.,23976
1348,45,NYACHICHI D.O.K PRIMARY SCHOOL,23977
1348,46,KIENDEGE D.E.B PRIMARY SCHOOL,23978
1348,47,IRIANYI D.E.B PRIMARY SCHOOL,23979
1348,48,IKONGE S.D.A PRIMARY SCHOOL,23980
1348,49,NYAGECHENCHE D.O.K PRIMARY SCHOOL,23981
1348,50,EKERUBO D.O.K PRIMARY SCHOOL.,23982
1348,51,MOITUNYA S.D.A PRIMARY SCHOOL.,23983
1348,52,MOKWERERO D.E.B PRIMARY SCHOOL.,23984
1348,54,MOTEMBE DOK PRIMARY SCHOOL,23985
1348,55,RIOMORO DOK PRIMARY SCHOOL,23986
1348,56,NYANGENA D.O.K. PRIMARY SCHOOL,23987
1348,57,AMAIGA TEA BUYING CENTRE,23988
1348,58,ENTANDA D.E.B PRIMARY SCHOOL.,23989
1349,59,RIONG'UTI D.O.K PRIMARY SCHOOL.,23990
1349,60,SIRATE D.O.K PRIMARY SCHOOL.,23991
1349,61,NYAMWANGA D.O.K PRIMARY SCHOOL.,23992
1349,62,RIOGORO P.A.G PRIMARY SCHOOL.,23993
1349,63,BOGWENDO P.A.G PRIMARY SCHOOL.,23994
1349,64,NYAMBOGO S.D.A PRIMARYSCHOOL,23995
1349,65,NYAMBARIA D.E.B PRIMARY SCHOOL.,23996
1349,66,RIARANGA D.O.K PRIMARY SCHOOL.,23997
1349,67,RIAMACHANA D.E.B PRIMARY SCHOOL.,23998
1349,68,KENYERERE P.A.G PRIMARY SCHOOL.,23999
1349,69,NYAMANAGU TEA BUYING CENTRE,24000
1349,70,SIRATE TEA BUYING CENTRE (TOMBE),24001
1349,71,KENYAMWARE D.E.B PRIMARY SCHOOL,24002
1349,72,GEKANO D.O.K PRIMARY SCHOOL.,24003
1349,73,RIEGECHURE D.E.B PRIMARY SCHOOL.,24004
1349,74,NYAGUKU D.O.K PRIMARY SCHOOL.,24005
1350,53,IRIANYI TEA BUYING CENTRE,24006
1350,75,GESURE E.L.C.K PRIMARY SCHOOL.,24007
1350,76,NYAKONGO D.O.K PRIMARY. SCHOOL.,24008
1350,77,OGANGO D.E.B PRIMARY SCHOOL.,24009
1350,78,MORAKO D.E.B PRIMARY SCHOOL.,24010
1350,79,KIOGUTWA S.D.A PRIMARY SCHOOL.,24011
1350,80,TOMBE S.D.A PRIMARY SCHOOL,24012
1350,81,IKOBE D.E.B PRIMARY SCHOOL.,24013
1350,82,SENGERA D.E.B PRIMARY SCHOOL.,24014
1350,83,NYAISA S.D.A PRIMARY SCHOOL.,24015
1350,84,NYAMARE S.D.A PRIMARY SCHOOL.,24016
1350,85,IRINGA TEA BUYING CENTRE,24017
1350,86,NYABIOTO TEA BUYING CENTRE,24018
1350,87,MANGA TEA COLLECTION CENTRE,24019
1350,88,NYAMACHE MANGE S.D.A PRIMARY SCHOOL,24020
1350,89,GESONSO COFFEE FACTORY,24021
1350,90,NYAIKURO D.E.B PRIMARY SCHOOL.,24022
1351,91,GESIMA PRIMARY SCHOOL,24023
1351,92,RIAMONI D.E.B PRIMARY SCHOOL,24024
1351,93,RITIBO D.E.B PRIMARY SCHOOL,24025
1351,94,NYATIENO D.E.B PRIMARY SCHOOL,24026
1351,95,NYAMAKOROTO D.O.K PRIMARY SCHOOL,24027
1351,96,IRANYA P.A.G PRIMARY SCHOOL,24028
1351,97,MOSOBETI D.O.K PRIMARY SCHOOL.,24029
1351,98,ESANI D.E.B PRIMARY SCHOOL.,24030
1351,99,MOCHENWA D.E.B PRIMARY SCHOOL.,24031
1351,100,KARANTINI S.D.A PRIMARY SCHOOL,24032
1351,101,MACHURURIATI PRIMARY SCHOOL.,24033
1351,102,RISA D.E.B PRIMARY SCHOOL.,24034
1351,103,MATONGO TEA BUYING CENTRE,24035
1351,104,NYABIOSI (K) D.O.K PRIMARY SCHOOL,24036
1351,105,RIAKWORO S.D.A PRIMARY SCHOOL.,24037
1351,106,NYAKONGO D.E.B PRIMARY SCHOOL,24038
1351,107,NYABUYA D.E.B PRIMARY SCHOOL,24039
1351,108,SUNGUTUTA PRIMARY SCHOOL,24040
1351,109,ENCHORO  PRIMARY SCHOOL,24041
1351,110,MATUTU P.A.G PRIMARY SCHOOL,24042
1351,111,NYABOGOYE  D.O.K. PRIMARY SCHOOL,24043
1352,1,TONGA DEB PRI SCH,24044
1352,2,MATIERIO DEB PRI SCH,24045
1352,3,GEKOMONI DEB PRI SCH,24046
1352,4,MARARA SDA PRI SCH,24047
1352,5,GETAARI DEB PRI SCH,24048
1352,6,RANGENYO DOK PRI SCH,24049
1352,7,BONDEKA ELCK PRI SCH,24050
1352,8,EGESIERI DOK PRI SCH,24051
1352,9,KEMASARE DOK PRI SCH,24052
1352,10,OMOKONGE DEB PRI SCH,24053
1352,11,RATANDI DEB PRI SCH,24054
1352,12,MIRUKA NURSERY SCH,24055
1352,13,MASOSA AIC PRI SCH,24056
1352,14,BUGO DOK PRI SCH,24057
1352,15,BONYAIGUBA DOK PRI SCH,24058
1352,16,RATETI DOK PRI SCH,24059
1352,17,NYAIGESA ELCK PRI SCH,24060
1352,18,MANG'ONG'O ELCK PRI SCH,24061
1353,19,BOSIANGO ELCK PRI SCH,24062
1353,20,MAKAIRO DEB PRI SCH,24063
1353,21,IBUCHA DEB PRI SCH,24064
1353,22,SIRONGA DEB PRI SCH,24065
1353,23,KENYAMBI DEB PRI SCH,24066
1353,24,OTANYORE ELCK PRI SCH,24067
1353,25,ETONO DOK PRI SCH,24068
1353,26,NYAMOTENTEMI DOK PRI SCH,24069
1353,27,GIANCHORE PAG PRI SCH,24070
1353,28,NYAISA DOK PRI SCH,24071
1353,29,BOMORITO PAG PRI SCH,24072
1353,30,EMBONGA DOK PRI SCH,24073
1353,31,BONYUNYU SDA PRI SCH,24074
1353,32,NYAMERU DEB PRI SCH,24075
1353,33,IKURUCHA DOK PRI SCH,24076
1353,34,IKONGE DEB PRI SCH,24077
1353,35,OMOSASA DEB PRI SCH,24078
1353,36,GETARE  TBC (TEA BUYING CENTRE),24079
1353,37,GETA PAG PRI SCH,24080
1353,38,MONGORISIA DOK PRI SCH,24081
1353,39,KIAMBERE DEB PRI SCH,24082
1353,40,EKERAMA DEB PRI SCH,24083
1353,41,RAMBA ELCK PRI SCH,24084
1353,42,MARINDI DEB PRI SCH,24085
1354,43,NYANTARO DOK PRI SCH,24086
1354,44,KIANYABAO DEB PRI SCH,24087
1354,45,KIANG'INDA DEB  PRI SCH,24088
1354,46,RIAMANDERE DEB PRI SCH,24089
1354,47,NYAKORIA DEB PRI SCH,24090
1354,48,NYACHOGOCHOGO DEB PRI SCH,24091
1354,49,GUCHA SDA PRI SCH,24092
1354,50,MORUGA ELCK PRI SCH,24093
1354,51,KIANUNGU PAG PRI SCH,24094
1354,52,TINGA DOK PRI SCH,24095
1354,53,GESIAGA DEB PRI SCH,24096
1354,54,KUURA DEB PRI SCH,24097
1354,55,GIRIGIRI DEB PRI SCH,24098
1354,56,NYANGENA TBC (TEA BUYING CENTRE),24099
1354,57,EKORO PAG PRI SCH,24100
1354,58,RIAKIMAI DEB PRI SCH,24101
1354,59,KEGOGI DEB PRI SCH,24102
1354,60,IGENAITAMBE DEB PRI SCH,24103
1354,61,NYAGACHI DEB PRIMARY SCHOOL,24104
1354,62,MOTAGARA DEB PRIMARY SCHOOL,24105
1354,63,ENCHORO DOK PRIMARY SCHOOL,24106
1355,64,KEBIRIGO SDA PRI SCH,24107
1355,65,NYAKEORE DEB PRI SCH,24108
1355,66,MOBAMBA DOK PRI SCH,24109
1355,67,RIASINDANI DEB PRI SCH,24110
1355,68,KIANYABONGERE PAG PRI SCH,24111
1355,69,KABATIA DEB PRI SCH,24112
1355,70,NYAINOGU DEB PRI SCH,24113
1355,71,RIRUMI SDA PRI SCH,24114
1355,72,EKENYORO DEB PRI SCH,24115
1355,73,KENYENYA SDA PRI SCH,24116
1355,74,NYAKEMINCHA D.O.K PRI. SCH.,24117
1355,75,NYABISIMBA DEB PRI SCH,24118
1355,76,NYAMWETUREKO DOK PRI SCH,24119
1355,77,BOSOSE ELCK PRI SCH,24120
1356,78,BOMONDO C.O.G PRI SCH,24121
1356,79,NYAIRICHA DEB PRI SCH,24122
1356,80,GESORE PAG PRI SCH,24123
1356,81,NYAMIRA DEB PRI SCH,24124
1356,82,TENTE COG PRI SCH,24125
1356,83,NYANGOSO DEB PRI SCH,24126
1356,84,BUNDO DOK PRI SCH,24127
1357,1,TOMBE PRIMARY SCHOOL,24128
1357,2,ITERESI PRIMARY SCHOOL,24129
1357,3,NYAGOKIANI PRIMARY SCHOOL,24130
1357,4,CHAINA PRIMARY SCHOOL,24131
1357,5,NYAMAURO PRIMARY SCHOOL,24132
1357,6,NYASIO PRIMARY SCHOOL,24133
1357,7,OMOKIRONDO PRI. SCH,24134
1357,8,KIANGOMBE PRI. SCH,24135
1357,9,MATIERIO PRI. SCH,24136
1357,10,KEBABE PRI. SCH,24137
1357,11,NYAMWANCHANIA PRI. SCH,24138
1357,12,ENKINDA PRI. SCH,24139
1357,13,GETENGEREIRIE PRI. SCH,24140
1357,14,GETANGWA PRI. SCH,24141
1357,15,KENYORO PRI. SCH,24142
1357,16,EKERUBO PRI. SCH,24143
1358,17,MAGERI PRI. SCH,24144
1358,18,MONGA PRI. SCH,24145
1358,19,NYANCHOKA PRI. SCH,24146
1358,20,ERONGE PRI. SCH,24147
1358,21,KIABIRAA PRI. SCH,24148
1358,22,ITIBO PRI. SCH,24149
1358,23,ETONO PRI. SCH,24150
1358,24,KEBARIGA PRI. SCH,24151
1358,25,NYAKENIMO PRI. SCH.,24152
1358,26,KIOMACHINGI PRI. SCH,24153
1358,27,MONYARA PRI. SCH,24154
1358,28,NTANA PRI. SCH,24155
1359,29,NYAUTUTU PRI. SCH,24156
1359,30,MATONGO PRI. SCH,24157
1359,31,SAKWA PRI. SCH,24158
1359,32,ORWAKI PRI. SCH,24159
1359,33,NYAMONGE PRI. SCH,24160
1359,34,GESURA PRI. SCH,24161
1359,35,OMOBIRO PRI. SCH,24162
1359,36,KIOMANGA PRI. SCH,24163
1359,37,GEKONGE PRI. SCH.,24164
1359,38,GIOSOYA PRI. SCH.,24165
1359,39,NYAOBE PRI. SCH,24166
1359,40,NYABIONE PRI. SCH.,24167
1359,41,EGETONTO PRI. SCH,24168
1359,42,KIABORA PRI. SCH,24169
1359,43,NYAMUSI PRI. SCH,24170
1359,44,RIOMOORIA PRI. SCH,24171
1360,45,ESANIGE PRI. SCH.,24172
1360,46,GITWEBE PRI. SCH,24173
1360,47,NYAKENYOMISIA PRI. SCH,24174
1360,48,MISAMBI PRI. SCH,24175
1360,49,MOGONGO PRI. SCH.,24176
1360,50,GETARE PRI. SCH,24177
1360,51,ESAMBA PAG PRI. SCH,24178
1360,52,RIOMEGO PAG PRI. SCH,24179
1360,53,RIANYAMAGE PRI. SCH,24180
1360,54,GETURI PRI. SCH,24181
1360,55,NYAMATUTA PRI. SCH,24182
1360,56,NYABWORORO PRI. SCH,24183
1360,57,KENYERERE PRI. SCH,24184
1360,58,MESOBWA PRI. SCH,24185
1361,59,NYAMOTARO PRI. SCH,24186
1361,60,MAAGONGA PRI. SCH,24187
1361,61,OMORARE PRI. SCH,24188
1361,62,EKERENYO EDN CENTRE,24189
1361,63,KIAMOGAKE PRI. SCH,24190
1361,64,KEA DEB PRI. SCH,24191
1361,65,MWANCHA PRI. SCH,24192
1361,66,GEKENDO DOK PRI. SCH,24193
1361,67,KENGUSO PRI. SCH,24194
1361,68,NYAIRANG'A PRI. SC,24195
1361,69,KIEMUMA PRI. SCH,24196
1361,70,NYAMEKO PRI. SCH,24197
1361,71,GESWESWE PRI. SCH,24198
1361,72,IKONGE PRI. SCH,24199
1361,73,CHISAARIA DEB PRI. SCH.,24200
1362,1,MWONGORI YOUTH POLYTECHNIC,24201
1362,2,MWONGORI PRIMARY SCHOOL,24202
1362,3,NYAGACHO PRIMARY SCHOOL,24203
1362,4,MOGUSII PRIMARY SCHOOL,24204
1362,5,NYARONGE PRIMARY SCHOOL,24205
1362,6,MEKENENE PRIMARY SCHOOL,24206
1362,7,NYANKONO PRIMARY SCHOOL,24207
1362,8,KERITO PRIMARY SCHOOL,24208
1362,9,KERUMBE TEA BUYING CENTRE,24209
1362,10,SOTIK HIGHLANDS PRIMARY SCHOOL,24210
1362,11,KITARU D.O.K PRIMARY SCHOOL,24211
1362,12,KIPTENDEN PRIMARY SCHOOL,24212
1362,13,KIPKEBE PRIMARY SCHOOL,24213
1362,14,MAGURA D.E.B PRIMARY SCHOOL,24214
1363,15,NYANGOGE PRIMARY SCHOOL,24215
1363,16,IBARA PRIMARY SCHOOL,24216
1363,17,NYARAMBA PRIMARY SCHOOL,24217
1363,18,CHINCHE PRIMARY SCHOOL,24218
1363,19,BIEGO PRIMARY SCHOOL,24219
1363,20,ENDIBA D.E.B PRIMARY SCHOOL,24220
1363,21,KEREMA PRIMARY SCHOOL,24221
1363,22,NYAMIRANGA PRIMARY SCHOOL,24222
1363,23,MOKOMONI TEA BUYING CENTRE,24223
1363,25,OMONONO PRIMARY SCHOOL,24224
1363,26,NYANKONGO PRIMARY SCHOOL,24225
1363,27,NYABIKOMU PRIMARY SCHOOL,24226
1363,28,AMAKURA D.E.B PRIMARY SCHOOL,24227
1363,29,RIANYAKANGI D.E.B. PRIMARY SCHOOL,24228
1363,30,EGENTUBI PRIMARY SCHOOL,24229
1363,31,MOKOMONI D.O.K PRIMARY SCHOOL,24230
1363,65,KIABONYORU PRIMARY SCHOOL,24231
1364,32,MENYENYA PRIMARY SCHOOL,24232
1364,33,TINDERET PRIMARY SCHOOL,24233
1364,34,NYANSIONGO D.O.K PRIMARY SCHOOL,24234
1364,35,KEGINGA PRIMARY SCHOOL,24235
1364,36,RIENSUNE PRIMARY SCHOOL,24236
1364,37,GESEBEI PRIMARY SCHOOL,24237
1364,38,NYANSIONGO D.E.B PRIMARY SCHOOL,24238
1364,39,RIGENA PRIMARY SCHOOL,24239
1364,40,NYANDOCHE IBERE PRI. SCH.,24240
1364,41,RIAMANOTI PRIMARY SCHOOL,24241
1364,42,NYARONDE D.O.K PRIMARY SCHOOL,24242
1364,43,RIBAITA PRIMARY SCHOOL,24243
1365,44,LIETIGO PRIMARY SCHOOL,24244
1365,45,MAGOMBO PRIMARY SCHOOL,24245
1365,46,MEMISI DEB PRIMARY SCHOOL,24246
1365,47,KEBUSE PRIMARY SCHOOL,24247
1365,48,SAIGA NGIYA D.E.B.PRIMARY SCHOOL,24248
1365,49,NDEREMA DEB PRIMARY SCHOOL,24249
1365,50,ESISE PRIMARY SCHOOL,24250
1365,51,KINENI LCK PRIMARY SCHOOL,24251
1365,52,KAHAWA PRIMARY SCHOOL,24252
1365,53,RIANGOMBE PRIMARY SCHOOL,24253
1365,54,ENSOKO PRIMARY SCHOOL,24254
1365,55,MANGA GIRLSPRIMARY SCHOOL,24255
1365,56,MECHEO PRIMARY SCHOOL,24256
1365,57,ENDEMU D.E.B. PRIMARY SCHOOL,24257
1365,58,NYANSAKIA PRIMARY SCHOOL,24258
1365,59,MATUNWA PRIMARY SCHOOL,24259
1365,60,GESABAKWA TEA BUYING CENTRE,24260
1365,61,ENSAKIA PRIMARY SCHOOL,24261
1365,62,ITUMBE SDA PRIMARY SCHOOL,24262
1365,63,ISOGE PRIMARY SCHOOL,24263
1365,64,RIANYAEMO D.E.B. PRIMARY SCHOOL,24264
1366,1,KABETE VETLAB PRIMARY SCHOOL,24265
1366,2,ST MARTIN S SCHOOL KIBAGARE,24266
1366,3,LORESHO PRIMARY SCHOOL,24267
1366,4,FARASI LANE PRIMARY SCHOOL,24268
1366,5,LOWER KABETE PRIMARY SCHOOL,24269
1366,6,KABETE REHABILITATION CENTRE,24270
1367,7,MUGUGA GREEN PRIMARY SCHOOL,24271
1367,8,BHORA PRIMARY SCHOOL,24272
